 ==  = 
|    Run |             SelectedLS |     Recorded |                HLTpath |            L1bit |    Effective |
| 165472 |     [1-184], [186-882] |  12.975(/pb) | HLT_HT250_v4(70,10,14, |   "L1_HTT100"(1) |  74.055(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165472 |     [1-184], [186-882] |  12.975(/pb) | HLT_HT300_v5(70,10,14, |   "L1_HTT100"(1) |  83.234(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165472 |     [1-184], [186-882] |  12.975(/pb) | HLT_HT350_v4(70,10,14, |   "L1_HTT100"(1) | 216.830(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165472 |     [1-184], [186-882] |  12.975(/pb) | HLT_HT400_v4(70,10,14, |   "L1_HTT100"(1) | 433.659(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165472 |     [1-184], [186-882] |  12.975(/pb) | HLT_HT450_v4(70,10,14, |   "L1_HTT100"(1) | 574.079(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165472 |     [1-184], [186-882] |  12.975(/pb) | HLT_HT500_v4(70,10,14, |   "L1_HTT100"(1) |  12.975(/pb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165472 |     [1-184], [186-882] |  12.975(/pb) | HLT_HT550_v4(70,10,14, |   "L1_HTT100"(1) |  12.975(/pb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165486 |               [37-102] |   1.402(/pb) | HLT_HT150_v4(70,10,14, | "L1_HTT50"(1,10) | 200.232(/ub) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165486 |               [37-102] |   1.402(/pb) | HLT_HT200_v4(70,10,14, |    "L1_HTT75"(1) |   1.752(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165486 |               [37-102] |   1.402(/pb) | HLT_HT250_v4(70,10,14, |   "L1_HTT100"(1) |   5.840(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165486 |               [37-102] |   1.402(/pb) | HLT_HT300_v5(70,10,14, |   "L1_HTT100"(1) |   5.840(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165486 |               [37-102] |   1.402(/pb) | HLT_HT350_v4(70,10,14, |   "L1_HTT100"(1) |  11.680(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165486 |               [37-102] |   1.402(/pb) | HLT_HT400_v4(70,10,14, |   "L1_HTT100"(1) |  23.360(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165486 |               [37-102] |   1.402(/pb) | HLT_HT450_v4(70,10,14, |   "L1_HTT100"(1) |  46.721(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165486 |               [37-102] |   1.402(/pb) | HLT_HT500_v4(70,10,14, |   "L1_HTT100"(1) |   1.402(/pb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165486 |               [37-102] |   1.402(/pb) | HLT_HT550_v4(70,10,14, |   "L1_HTT100"(1) |   1.402(/pb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165487 |                [1-150] |   2.952(/pb) | HLT_HT150_v4(70,10,14, | "L1_HTT50"(1,10) | 421.651(/ub) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165487 |                [1-150] |   2.952(/pb) | HLT_HT200_v4(70,10,14, |    "L1_HTT75"(1) |   3.689(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165487 |                [1-150] |   2.952(/pb) | HLT_HT250_v4(70,10,14, |   "L1_HTT100"(1) |  12.298(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165487 |                [1-150] |   2.952(/pb) | HLT_HT300_v5(70,10,14, |   "L1_HTT100"(1) |  12.298(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165487 |                [1-150] |   2.952(/pb) | HLT_HT350_v4(70,10,14, |   "L1_HTT100"(1) |  24.596(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165487 |                [1-150] |   2.952(/pb) | HLT_HT400_v4(70,10,14, |   "L1_HTT100"(1) |  49.193(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165487 |                [1-150] |   2.952(/pb) | HLT_HT450_v4(70,10,14, |   "L1_HTT100"(1) |  98.385(/nb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165487 |                [1-150] |   2.952(/pb) | HLT_HT500_v4(70,10,14, |   "L1_HTT100"(1) |   2.952(/pb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165487 |                [1-150] |   2.952(/pb) | HLT_HT550_v4(70,10,14, |   "L1_HTT100"(1) |   2.952(/pb) |
|        |                        |              |         240,50,20,120) |                  |              |
| 165506 |               [54-169] |   1.916(/pb) | HLT_HT150_v4(70,10,14, | "L1_HTT50"(1,10) | 379.149(/ub) |
|        |                        |              |         240,50,20,120) |                  |              |
